date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:50:35	48132/48132	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:50:35%20GMT	https://speedygarageservices.com/wp-json/wp/v2/pages/378	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/wp/v2/pages/378.json	(from https://speedygarageservices.com/garage-door-roller-repair/)
21:50:35	29059/29059	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Mar%202024%2007:37:56%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/03/02-8.jpg	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/03/02-8.jpg	(from https://speedygarageservices.com/garage-door-roller-repair/)
21:50:35	37522/37522	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Mar%202024%2007:38:03%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/03/03-7.jpg	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/03/03-7.jpg	(from https://speedygarageservices.com/garage-door-roller-repair/)
21:50:35	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Dec%202025%2014:50:35%20GMT	https://speedygarageservices.com/?p=378	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/indexe8d3.html	(from https://speedygarageservices.com/garage-door-roller-repair/)
21:50:36	25564/25564	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Mar%202024%2007:38:11%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/03/04-7.jpg	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/03/04-7.jpg	(from https://speedygarageservices.com/garage-door-roller-repair/)
21:50:36	87840/87840	---M--	200	added ('OK')	image/png	date:Mon,%2026%20Feb%202024%2021:38:18%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/02/LiftMaster-removebg-preview.png	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/02/LiftMaster-removebg-preview.png	(from https://speedygarageservices.com/belchertown-ma/)
21:50:37	2240/2240	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:50:37%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fbelchertown-ma%2F	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embed2452.json	(from https://speedygarageservices.com/belchertown-ma/)
21:50:37	2392/2392	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Dec%202025%2014:50:37%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fbelchertown-ma%2F&format=xml	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embedf6fc	(from https://speedygarageservices.com/belchertown-ma/)
21:50:38	22790/22790	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Dec%202025%2022:32:52%20GMT	https://speedygarageservices.com/wp-content/uploads/elementor/css/post-710.css?ver=1764714772	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/elementor/css/post-71031e5.css	(from https://speedygarageservices.com/belchertown-ma/)
21:50:38	58398/58398	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:50:38%20GMT	https://speedygarageservices.com/wp-json/wp/v2/pages/710	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/wp/v2/pages/710.json	(from https://speedygarageservices.com/belchertown-ma/)
21:50:38	38932/38932	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Feb%202024%2021:42:19%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/02/index1.jpg	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/02/index1.jpg	(from https://speedygarageservices.com/belchertown-ma/)
21:50:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Dec%202025%2014:50:38%20GMT	https://speedygarageservices.com/?p=710	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/index37c3.html	(from https://speedygarageservices.com/belchertown-ma/)
21:50:39	12243/12243	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Feb%202024%2011:17:52%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/02/logo.png	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/02/logo.png	(from https://speedygarageservices.com/belchertown-ma/)
21:50:39	17577/17577	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Feb%202024%2011:10:26%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/02/logo1.png	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/02/logo1.png	(from https://speedygarageservices.com/belchertown-ma/)
21:50:40	25582/25582	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Feb%202024%2011:10:27%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/02/logo2.png	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/02/logo2.png	(from https://speedygarageservices.com/belchertown-ma/)
21:50:40	6776/6776	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Feb%202024%2011:10:47%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/02/logo8.png	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/02/logo8.png	(from https://speedygarageservices.com/belchertown-ma/)
21:50:40	41673/41673	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Feb%202024%2011:10:51%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/02/logo9.png	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/02/logo9.png	(from https://speedygarageservices.com/belchertown-ma/)
21:50:40	8781/8781	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Feb%202024%2011:10:46%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/02/logo7.png	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/02/logo7.png	(from https://speedygarageservices.com/belchertown-ma/)
21:50:40	24171/24171	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Feb%202024%2011:10:43%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/02/logo6.png	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/02/logo6.png	(from https://speedygarageservices.com/belchertown-ma/)
21:50:41	8982/8982	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Feb%202024%2011:10:39%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/02/logo5.png	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/02/logo5.png	(from https://speedygarageservices.com/belchertown-ma/)
21:50:41	16817/16817	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Feb%202024%2011:10:36%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/02/logo4.png	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/02/logo4.png	(from https://speedygarageservices.com/belchertown-ma/)
21:50:41	30408/30408	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Feb%202024%2011:10:30%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/02/logo3.png	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/02/logo3.png	(from https://speedygarageservices.com/belchertown-ma/)
21:50:41	31477/31477	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Feb%202024%2011:10:53%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/02/logo10.png	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/02/logo10.png	(from https://speedygarageservices.com/belchertown-ma/)
21:50:42	10305/10305	---M--	200	added ('OK')	image/png	date:Fri,%2023%20Feb%202024%2011:10:55%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/02/logo11.png	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/02/logo11.png	(from https://speedygarageservices.com/belchertown-ma/)
21:50:42	2232/2232	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:50:42%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Flongmeadow-ma%2F	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embedf7c2.json	(from https://speedygarageservices.com/longmeadow-ma/)
21:50:43	2384/2384	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Dec%202025%2014:50:43%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Flongmeadow-ma%2F&format=xml	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embed2272	(from https://speedygarageservices.com/longmeadow-ma/)
21:50:43	22841/22841	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Dec%202025%2022:33:05%20GMT	https://speedygarageservices.com/wp-content/uploads/elementor/css/post-758.css?ver=1764714785	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/elementor/css/post-758b076.css	(from https://speedygarageservices.com/longmeadow-ma/)
21:50:44	58050/58050	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:50:44%20GMT	https://speedygarageservices.com/wp-json/wp/v2/pages/758	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/wp/v2/pages/758.json	(from https://speedygarageservices.com/longmeadow-ma/)
21:50:45	213580/213580	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2017%20Dec%202025%2014:50:44%20GMT	https://speedygarageservices.com/wp-content/uploads/2024/02/father-sons-logo.png	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/2024/02/father-sons-logo.png	(from https://speedygarageservices.com/longmeadow-ma/)
21:50:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Dec%202025%2014:50:45%20GMT	https://speedygarageservices.com/?p=758	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/indexd4c3.html	(from https://speedygarageservices.com/longmeadow-ma/)
21:50:46	2240/2240	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:50:46%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fspringfield-ma%2F	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embeda250.json	(from https://speedygarageservices.com/springfield-ma/)
21:50:46	2392/2392	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Dec%202025%2014:50:46%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fspringfield-ma%2F&format=xml	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embed14ee	(from https://speedygarageservices.com/springfield-ma/)
21:50:47	22177/22177	---M--	200	added ('OK')	text/css	date:Wed,%2003%20Dec%202025%2001:03:48%20GMT	https://speedygarageservices.com/wp-content/uploads/elementor/css/post-775.css?ver=1764723828	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/elementor/css/post-7753041.css	(from https://speedygarageservices.com/springfield-ma/)
21:50:48	59167/59167	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:50:47%20GMT	https://speedygarageservices.com/wp-json/wp/v2/pages/775	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/wp/v2/pages/775.json	(from https://speedygarageservices.com/springfield-ma/)
21:50:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Dec%202025%2014:50:48%20GMT	https://speedygarageservices.com/?p=775	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/index6289.html	(from https://speedygarageservices.com/springfield-ma/)
21:50:48	2225/2225	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:50:48%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fchicopee-ma%2F	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embed07e3.json	(from https://speedygarageservices.com/chicopee-ma/)
21:50:49	2377/2377	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Dec%202025%2014:50:49%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fchicopee-ma%2F&format=xml	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embedbd81	(from https://speedygarageservices.com/chicopee-ma/)
21:50:50	22865/22865	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Dec%202025%2022:59:56%20GMT	https://speedygarageservices.com/wp-content/uploads/elementor/css/post-785.css?ver=1764716396	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/elementor/css/post-785de24.css	(from https://speedygarageservices.com/chicopee-ma/)
21:50:50	58153/58153	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:50:50%20GMT	https://speedygarageservices.com/wp-json/wp/v2/pages/785	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/wp/v2/pages/785.json	(from https://speedygarageservices.com/chicopee-ma/)
21:50:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Dec%202025%2014:50:51%20GMT	https://speedygarageservices.com/?p=785	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/index6996.html	(from https://speedygarageservices.com/chicopee-ma/)
21:50:51	2215/2215	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:50:51%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fagawam-ma%2F	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embedbec2.json	(from https://speedygarageservices.com/agawam-ma/)
21:50:51	2367/2367	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Dec%202025%2014:50:51%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fagawam-ma%2F&format=xml	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embed9482	(from https://speedygarageservices.com/agawam-ma/)
21:50:52	22790/22790	---M--	200	added ('OK')	text/css	date:Wed,%2003%20Dec%202025%2001:03:51%20GMT	https://speedygarageservices.com/wp-content/uploads/elementor/css/post-791.css?ver=1764723831	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/elementor/css/post-791993b.css	(from https://speedygarageservices.com/agawam-ma/)
21:50:53	58591/58591	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:50:52%20GMT	https://speedygarageservices.com/wp-json/wp/v2/pages/791	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/wp/v2/pages/791.json	(from https://speedygarageservices.com/agawam-ma/)
21:50:53	2230/2230	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:50:53%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fsouthwick-ma%2F	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embed17a0.json	(from https://speedygarageservices.com/southwick-ma/)
21:50:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Dec%202025%2014:50:53%20GMT	https://speedygarageservices.com/?p=791	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/index106b.html	(from https://speedygarageservices.com/agawam-ma/)
21:50:54	2382/2382	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Dec%202025%2014:50:54%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fsouthwick-ma%2F&format=xml	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embed30c2	(from https://speedygarageservices.com/southwick-ma/)
21:50:54	22177/22177	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Dec%202025%2022:32:51%20GMT	https://speedygarageservices.com/wp-content/uploads/elementor/css/post-800.css?ver=1764714771	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/elementor/css/post-800cff9.css	(from https://speedygarageservices.com/southwick-ma/)
21:50:55	59127/59127	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:50:54%20GMT	https://speedygarageservices.com/wp-json/wp/v2/pages/800	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/wp/v2/pages/800.json	(from https://speedygarageservices.com/southwick-ma/)
21:50:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Dec%202025%2014:50:55%20GMT	https://speedygarageservices.com/?p=800	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/indexcb2d.html	(from https://speedygarageservices.com/southwick-ma/)
21:50:55	2240/2240	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:50:55%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Feasthampton-ma%2F	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embed0ec5.json	(from https://speedygarageservices.com/easthampton-ma/)
21:50:56	2392/2392	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Dec%202025%2014:50:56%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Feasthampton-ma%2F&format=xml	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embedef0f	(from https://speedygarageservices.com/easthampton-ma/)
21:50:56	22031/22031	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Dec%202025%2023:57:46%20GMT	https://speedygarageservices.com/wp-content/uploads/elementor/css/post-1162.css?ver=1764719866	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/elementor/css/post-11629b07.css	(from https://speedygarageservices.com/easthampton-ma/)
21:50:57	56596/56596	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:50:57%20GMT	https://speedygarageservices.com/wp-json/wp/v2/pages/1162	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/wp/v2/pages/1162.json	(from https://speedygarageservices.com/easthampton-ma/)
21:50:58	2220/2220	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:50:58%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fenfield-ct%2F	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embed573f.json	(from https://speedygarageservices.com/enfield-ct/)
21:50:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Dec%202025%2014:50:58%20GMT	https://speedygarageservices.com/?p=1162	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/index7065.html	(from https://speedygarageservices.com/easthampton-ma/)
21:50:58	2372/2372	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Dec%202025%2014:50:58%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fenfield-ct%2F&format=xml	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embed47b9	(from https://speedygarageservices.com/enfield-ct/)
21:50:59	22840/22840	---M--	200	added ('OK')	text/css	date:Wed,%2003%20Dec%202025%2001:03:55%20GMT	https://speedygarageservices.com/wp-content/uploads/elementor/css/post-805.css?ver=1764723835	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/elementor/css/post-8057af7.css	(from https://speedygarageservices.com/enfield-ct/)
21:51:00	58399/58399	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:50:59%20GMT	https://speedygarageservices.com/wp-json/wp/v2/pages/805	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/wp/v2/pages/805.json	(from https://speedygarageservices.com/enfield-ct/)
21:51:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Dec%202025%2014:51:00%20GMT	https://speedygarageservices.com/?p=805	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/index028e.html	(from https://speedygarageservices.com/enfield-ct/)
21:51:00	2225/2225	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:51:00%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fsuffield-ct%2F	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embedf519.json	(from https://speedygarageservices.com/suffield-ct/)
21:51:01	2377/2377	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Dec%202025%2014:51:01%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fsuffield-ct%2F&format=xml	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embed4ee1	(from https://speedygarageservices.com/suffield-ct/)
21:51:01	24832/24832	---M--	200	added ('OK')	text/css	date:Wed,%2003%20Dec%202025%2001:03:57%20GMT	https://speedygarageservices.com/wp-content/uploads/elementor/css/post-811.css?ver=1764723837	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/elementor/css/post-811294d.css	(from https://speedygarageservices.com/suffield-ct/)
21:51:02	57673/57673	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:51:01%20GMT	https://speedygarageservices.com/wp-json/wp/v2/pages/811	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/wp/v2/pages/811.json	(from https://speedygarageservices.com/suffield-ct/)
21:51:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Dec%202025%2014:51:02%20GMT	https://speedygarageservices.com/?p=811	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/index2ec5.html	(from https://speedygarageservices.com/suffield-ct/)
21:51:02	2215/2215	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:51:02%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fsomers-ct%2F	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embedb5eb.json	(from https://speedygarageservices.com/somers-ct/)
21:51:03	2367/2367	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Dec%202025%2014:51:03%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fsomers-ct%2F&format=xml	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embedcf37	(from https://speedygarageservices.com/somers-ct/)
21:51:03	22152/22152	---M--	200	added ('OK')	text/css	date:Tue,%2002%20Dec%202025%2022:32:48%20GMT	https://speedygarageservices.com/wp-content/uploads/elementor/css/post-816.css?ver=1764714768	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-content/uploads/elementor/css/post-816c3a1.css	(from https://speedygarageservices.com/somers-ct/)
21:51:04	59600/59600	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:51:04%20GMT	https://speedygarageservices.com/wp-json/wp/v2/pages/816	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/wp/v2/pages/816.json	(from https://speedygarageservices.com/somers-ct/)
21:51:05	2225/2225	---MC-	200	added ('OK')	application/json	date:Wed,%2017%20Dec%202025%2014:51:04%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fsimsbury-ct%2F	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embedeb54.json	(from https://speedygarageservices.com/simsbury-ct/)
21:51:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2017%20Dec%202025%2014:51:05%20GMT	https://speedygarageservices.com/?p=816	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/indexe5c7.html	(from https://speedygarageservices.com/somers-ct/)
21:51:06	2377/2377	---MC-	200	added ('OK')	text/xml	date:Wed,%2017%20Dec%202025%2014:51:05%20GMT	https://speedygarageservices.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fspeedygarageservices.com%2Fsimsbury-ct%2F&format=xml	C:/Users/OxGh0/OneDrive/Desktop/Chicopee%20Garage%20Door/speedygarageservices.com/wp-json/oembed/1.0/embedca40	(from https://speedygarageservices.com/simsbury-ct/)
